customer_id,customer_name,action,reason,priority,expected_value
17149,Customer 17149,Retention outreach,No purchase for 451 days,High,78.18
18027,Customer 18027,Retention outreach,No purchase for 99 days,High,77.96
16267,Customer 16267,Retention outreach,No purchase for 591 days,High,77.86
17151,Customer 17151,Retention outreach,No purchase for 735 days,High,77.81
14376,Customer 14376,Retention outreach,No purchase for 683 days,High,77.79
17798,Customer 17798,Retention outreach,No purchase for 582 days,High,77.69
14941,Customer 14941,Retention outreach,No purchase for 579 days,High,77.67
15566,Customer 15566,Retention outreach,No purchase for 393 days,High,77.62
17066,Customer 17066,Retention outreach,No purchase for 726 days,High,77.56
14632,Customer 14632,Retention outreach,No purchase for 263 days,High,77.45
16247,Customer 16247,Retention outreach,No purchase for 170 days,High,77.45
13144,Customer 13144,Retention outreach,No purchase for 333 days,High,77.37
12467,Customer 12467,Retention outreach,No purchase for 423 days,High,77.35
17922,Customer 17922,Retention outreach,No purchase for 543 days,High,77.35
14602,Customer 14602,Retention outreach,No purchase for 656 days,High,77.19
13779,Customer 13779,Retention outreach,No purchase for 516 days,High,77.11
16237,Customer 16237,Retention outreach,No purchase for 437 days,High,77.04
13653,Customer 13653,Retention outreach,No purchase for 488 days,High,77.02
14677,Customer 14677,Retention outreach,No purchase for 593 days,High,77.0
16443,Customer 16443,Retention outreach,No purchase for 521 days,High,76.9
14457,Customer 14457,Retention outreach,No purchase for 311 days,High,76.83
14812,Customer 14812,Retention outreach,No purchase for 599 days,High,76.6
14689,Customer 14689,Retention outreach,No purchase for 209 days,High,76.26
16697,Customer 16697,Retention outreach,No purchase for 241 days,High,76.23
12416,Customer 12416,Retention outreach,No purchase for 657 days,High,76.14
15161,Customer 15161,Retention outreach,No purchase for 388 days,High,76.13
18129,Customer 18129,Retention outreach,No purchase for 243 days,High,76.09
12848,Customer 12848,Retention outreach,No purchase for 676 days,High,75.98
17893,Customer 17893,Retention outreach,No purchase for 225 days,High,75.89
12470,Customer 12470,Retention outreach,No purchase for 690 days,High,75.86
17900,Customer 17900,Retention outreach,No purchase for 190 days,High,75.86
13852,Customer 13852,Retention outreach,No purchase for 611 days,High,75.72
13944,Customer 13944,Retention outreach,No purchase for 653 days,High,75.68
17065,Customer 17065,Retention outreach,No purchase for 638 days,High,75.36
15899,Customer 15899,Retention outreach,No purchase for 369 days,High,75.29
17887,Customer 17887,Retention outreach,No purchase for 129 days,High,75.28
14721,Customer 14721,Retention outreach,No purchase for 379 days,High,75.23
15431,Customer 15431,Retention outreach,No purchase for 503 days,High,75.23
18120,Customer 18120,Retention outreach,No purchase for 214 days,High,75.15
15537,Customer 15537,Retention outreach,No purchase for 163 days,High,74.99
15256,Customer 15256,Retention outreach,No purchase for 149 days,High,74.87
13702,Customer 13702,Retention outreach,No purchase for 446 days,High,74.85
16963,Customer 16963,Retention outreach,No purchase for 187 days,High,74.74
13125,Customer 13125,Retention outreach,No purchase for 524 days,High,74.73
13007,Customer 13007,Retention outreach,No purchase for 580 days,High,74.62
13302,Customer 13302,Retention outreach,No purchase for 155 days,High,74.6
12964,Customer 12964,Retention outreach,No purchase for 437 days,High,74.56
16339,Customer 16339,Retention outreach,No purchase for 284 days,High,74.34
17087,Customer 17087,Retention outreach,No purchase for 738 days,High,74.13
17417,Customer 17417,Retention outreach,No purchase for 549 days,High,73.85
17778,Customer 17778,Retention outreach,No purchase for 662 days,High,73.75
17275,Customer 17275,Retention outreach,No purchase for 383 days,High,73.65
17953,Customer 17953,Retention outreach,No purchase for 540 days,High,73.41
16821,Customer 16821,Retention outreach,No purchase for 382 days,High,73.28
13076,Customer 13076,Retention outreach,No purchase for 458 days,High,73.01
17316,Customer 17316,Retention outreach,No purchase for 420 days,High,73.0
17971,Customer 17971,Retention outreach,No purchase for 548 days,High,72.84
13912,Customer 13912,Retention outreach,No purchase for 424 days,High,72.77
16289,Customer 16289,Retention outreach,No purchase for 462 days,High,72.7
18063,Customer 18063,Retention outreach,No purchase for 391 days,High,72.68
15395,Customer 15395,Retention outreach,No purchase for 326 days,High,72.65
17260,Customer 17260,Retention outreach,No purchase for 411 days,High,72.5
14084,Customer 14084,Retention outreach,No purchase for 512 days,High,72.45
16886,Customer 16886,Retention outreach,No purchase for 456 days,High,72.41
14892,Customer 14892,Retention outreach,No purchase for 691 days,High,72.31
17657,Customer 17657,Retention outreach,No purchase for 430 days,High,72.19
18046,Customer 18046,Retention outreach,No purchase for 650 days,High,72.04
13968,Customer 13968,Retention outreach,No purchase for 423 days,High,72.02
17208,Customer 17208,Retention outreach,No purchase for 396 days,High,71.93
14106,Customer 14106,Retention outreach,No purchase for 737 days,High,71.88
16581,Customer 16581,Retention outreach,No purchase for 183 days,High,71.56
13757,Customer 13757,Retention outreach,No purchase for 675 days,High,71.54
14131,Customer 14131,Retention outreach,No purchase for 649 days,High,71.48
14444,Customer 14444,Retention outreach,No purchase for 456 days,High,71.35
16396,Customer 16396,Retention outreach,No purchase for 476 days,High,71.34
17587,Customer 17587,Retention outreach,No purchase for 628 days,High,71.32
13839,Customer 13839,Retention outreach,No purchase for 486 days,High,70.97
15583,Customer 15583,Retention outreach,No purchase for 376 days,High,70.65
15283,Customer 15283,Retention outreach,No purchase for 390 days,High,70.58
14003,Customer 14003,Retention outreach,No purchase for 733 days,High,70.55
17271,Customer 17271,Retention outreach,No purchase for 736 days,High,70.49
18256,Customer 18256,Retention outreach,No purchase for 388 days,High,70.46
16388,Customer 16388,Retention outreach,No purchase for 654 days,High,70.25
17762,Customer 17762,Retention outreach,No purchase for 456 days,High,70.11
16964,Customer 16964,Retention outreach,No purchase for 733 days,High,69.93
14519,Customer 14519,Retention outreach,No purchase for 684 days,High,69.81
14542,Customer 14542,Retention outreach,No purchase for 186 days,High,69.81
13609,Customer 13609,Retention outreach,No purchase for 593 days,High,69.57
15991,Customer 15991,Retention outreach,No purchase for 534 days,High,69.49
14279,Customer 14279,Retention outreach,No purchase for 521 days,High,69.47
18166,Customer 18166,Retention outreach,No purchase for 624 days,High,69.45
13241,Customer 13241,Retention outreach,No purchase for 412 days,High,69.28
16901,Customer 16901,Retention outreach,No purchase for 729 days,High,69.1
18068,Customer 18068,Retention outreach,No purchase for 289 days,High,68.76
14468,Customer 14468,Retention outreach,No purchase for 734 days,High,68.71
16673,Customer 16673,Retention outreach,No purchase for 679 days,High,68.57
18086,Customer 18086,Retention outreach,No purchase for 274 days,High,68.52
15846,Customer 15846,Retention outreach,No purchase for 385 days,High,68.46
16498,Customer 16498,Retention outreach,No purchase for 161 days,High,68.27
16741,Customer 16741,Retention outreach,No purchase for 625 days,High,68.27
16051,Customer 16051,Retention outreach,No purchase for 682 days,High,68.23
13312,Customer 13312,Retention outreach,No purchase for 451 days,High,68.16
14814,Customer 14814,Retention outreach,No purchase for 581 days,High,68.08
16288,Customer 16288,Retention outreach,No purchase for 470 days,High,68.08
14371,Customer 14371,Retention outreach,No purchase for 295 days,High,67.95
15474,Customer 15474,Retention outreach,No purchase for 596 days,High,67.58
15229,Customer 15229,Retention outreach,No purchase for 586 days,High,67.52
16285,Customer 16285,Retention outreach,No purchase for 646 days,High,67.52
12894,Customer 12894,Retention outreach,No purchase for 575 days,High,67.46
17605,Customer 17605,Retention outreach,No purchase for 590 days,High,67.17
17184,Customer 17184,Retention outreach,No purchase for 569 days,High,67.03
17939,Customer 17939,Retention outreach,No purchase for 160 days,High,67.03
13011,Customer 13011,Retention outreach,No purchase for 372 days,High,66.93
17280,Customer 17280,Retention outreach,No purchase for 438 days,High,66.86
17327,Customer 17327,Retention outreach,No purchase for 410 days,High,66.82
16002,Customer 16002,Retention outreach,No purchase for 625 days,High,66.75
14879,Customer 14879,Retention outreach,No purchase for 685 days,High,66.71
17586,Customer 17586,Retention outreach,No purchase for 619 days,High,66.68
13830,Customer 13830,Retention outreach,No purchase for 582 days,High,66.55
18038,Customer 18038,Retention outreach,No purchase for 556 days,High,66.24
16731,Customer 16731,Retention outreach,No purchase for 648 days,High,66.23
16507,Customer 16507,Retention outreach,No purchase for 572 days,High,65.83
14983,Customer 14983,Retention outreach,No purchase for 689 days,High,65.57
15816,Customer 15816,Retention outreach,No purchase for 542 days,High,65.56
15548,Customer 15548,Retention outreach,No purchase for 596 days,High,65.5
13580,Customer 13580,Retention outreach,No purchase for 406 days,High,65.38
18137,Customer 18137,Retention outreach,No purchase for 551 days,High,65.31
16294,Customer 16294,Retention outreach,No purchase for 477 days,High,65.26
17108,Customer 17108,Retention outreach,No purchase for 664 days,High,65.06
15328,Customer 15328,Retention outreach,No purchase for 408 days,High,64.91
17570,Customer 17570,Retention outreach,No purchase for 382 days,High,64.65
17493,Customer 17493,Retention outreach,No purchase for 385 days,High,64.56
15359,Customer 15359,Retention outreach,No purchase for 663 days,High,64.53
18195,Customer 18195,Retention outreach,No purchase for 387 days,High,64.38
12548,Customer 12548,Retention outreach,No purchase for 166 days,High,64.36
14187,Customer 14187,Retention outreach,No purchase for 474 days,High,64.34
12858,Customer 12858,Retention outreach,No purchase for 383 days,High,64.33
18175,Customer 18175,Retention outreach,No purchase for 676 days,High,64.33
17467,Customer 17467,Retention outreach,No purchase for 395 days,High,63.98
14366,Customer 14366,Retention outreach,No purchase for 525 days,High,63.85
15397,Customer 15397,Retention outreach,No purchase for 290 days,High,63.55
16277,Customer 16277,Retention outreach,No purchase for 734 days,High,63.48
17575,Customer 17575,Retention outreach,No purchase for 667 days,High,63.47
15056,Customer 15056,Retention outreach,No purchase for 520 days,High,63.25
14119,Customer 14119,Retention outreach,No purchase for 376 days,High,62.98
12954,Customer 12954,Retention outreach,No purchase for 639 days,High,62.78
15635,Customer 15635,Retention outreach,No purchase for 396 days,High,62.58
15742,Customer 15742,Retention outreach,No purchase for 619 days,High,62.48
13051,Customer 13051,Retention outreach,No purchase for 579 days,High,62.05
14668,Customer 14668,Retention outreach,No purchase for 445 days,High,61.81
16251,Customer 16251,Retention outreach,No purchase for 512 days,High,61.77
14845,Customer 14845,Retention outreach,No purchase for 600 days,High,61.74
13191,Customer 13191,Retention outreach,No purchase for 658 days,High,61.71
16578,Customer 16578,Retention outreach,No purchase for 626 days,High,61.68
16486,Customer 16486,Retention outreach,No purchase for 538 days,High,61.67
17199,Customer 17199,Retention outreach,No purchase for 582 days,High,61.47
14683,Customer 14683,Retention outreach,No purchase for 588 days,High,61.45
13084,Customer 13084,Retention outreach,No purchase for 492 days,High,61.44
16822,Customer 16822,Retention outreach,No purchase for 686 days,High,61.19
15926,Customer 15926,Retention outreach,No purchase for 542 days,High,61.14
12934,Customer 12934,Retention outreach,No purchase for 737 days,High,60.87
14117,Customer 14117,Retention outreach,No purchase for 144 days,High,60.85
16630,Customer 16630,Retention outreach,No purchase for 407 days,High,60.49
15209,Customer 15209,Retention outreach,No purchase for 730 days,High,60.46
14760,Customer 14760,Retention outreach,No purchase for 297 days,High,60.31
17541,Customer 17541,Retention outreach,No purchase for 510 days,High,60.26
14579,Customer 14579,Retention outreach,No purchase for 432 days,High,60.2
